model,reasoning_type,complexity,run,question_id,is_correct,score,tokens
gemini_2_0_flash,weighted,3,3,q_257518,False,1.0,11671.0
gemini_2_0_flash,weighted,1,1,q_713576,True,1.0,1169.0
gemini_2_0_flash,weighted,1,1,q_660959,True,1.0,1167.0
gemini_2_0_flash,weighted,1,1,q_816058,True,1.0,1007.0
gemini_2_0_flash,weighted,1,1,q_133167,True,1.0,1073.0
gemini_2_0_flash,weighted,1,2,q_678269,True,1.0,716.0
gemini_2_0_flash,weighted,1,2,q_225277,True,1.0,750.0
gemini_2_0_flash,weighted,1,2,q_940931,True,1.0,754.0
gemini_2_0_flash,weighted,1,2,q_154957,True,1.0,1130.0
gemini_2_0_flash,weighted,1,2,q_249018,True,1.0,1021.0
gemini_2_0_flash,weighted,1,2,q_706270,True,1.0,1128.0
gemini_2_0_flash,weighted,1,2,q_464951,True,1.0,1175.0
gemini_2_0_flash,weighted,1,3,q_688231,True,1.0,733.0
gemini_2_0_flash,weighted,1,3,q_533661,True,1.0,1091.0
gemini_2_0_flash,weighted,1,3,q_129000,True,1.0,1092.0
gemini_2_0_flash,weighted,1,3,q_791935,True,1.0,1091.0
gemini_2_0_flash,weighted,1,3,q_898257,True,1.0,1116.0
gemini_2_0_flash,weighted,4,1,q_247307,True,1.0,5573.0
gemini_2_0_flash,weighted,4,1,q_516057,True,1.0,5577.0
gemini_2_0_flash,weighted,4,1,q_195008,True,1.0,5597.0
gemini_2_0_flash,weighted,4,1,q_219923,True,1.0,5583.0
gemini_2_0_flash,weighted,4,1,q_164260,True,1.0,5583.0
gemini_2_0_flash,weighted,4,1,q_935250,True,1.0,6005.0
gemini_2_0_flash,weighted,4,1,q_596680,False,0.0,5999.0
gemini_2_0_flash,weighted,4,1,q_199206,True,1.0,6019.0
gemini_2_0_flash,weighted,4,1,q_169355,True,1.0,6038.0
gemini_2_0_flash,weighted,4,1,q_816349,False,0.4,13701.0
gemini_2_0_flash,weighted,4,2,q_258796,True,1.0,8509.0
gemini_2_0_flash,weighted,4,2,q_136155,True,1.0,8533.0
gemini_2_0_flash,weighted,4,2,q_983936,True,1.0,8554.0
gemini_2_0_flash,weighted,4,2,q_547481,True,1.0,8607.0
gemini_2_0_flash,weighted,4,2,q_329987,True,1.0,9039.0
gemini_2_0_flash,weighted,4,2,q_270515,True,1.0,9057.0
gemini_2_0_flash,weighted,4,2,q_918124,True,1.0,11721.0
gemini_2_0_flash,weighted,4,2,q_297507,False,0.0,16648.0
gemini_2_0_flash,weighted,4,2,q_540959,False,0.0,17013.0
gemini_2_0_flash,weighted,4,2,q_596270,False,0.6,16661.0
gemini_2_0_flash,weighted,4,3,q_922727,True,1.0,5957.0
gemini_2_0_flash,weighted,4,3,q_128033,True,1.0,5957.0
gemini_2_0_flash,weighted,4,3,q_137161,True,1.0,5953.0
gemini_2_0_flash,weighted,4,3,q_892733,True,1.0,5965.0
gemini_2_0_flash,weighted,4,3,q_347471,True,1.0,5981.0
gemini_2_0_flash,weighted,4,3,q_796298,False,0.0,6450.0
gemini_2_0_flash,weighted,4,3,q_136965,False,0.0,6455.0
gemini_2_0_flash,weighted,4,3,q_988888,False,0.0,6356.0
gemini_2_0_flash,weighted,4,3,q_408296,False,0.0,7004.0
gemini_2_0_flash,weighted,4,3,q_352595,False,0.0,7537.0
gemini_2_0_flash,conflicting,2,1,q_886852,True,1.0,1686.0
gemini_2_0_flash,conflicting,2,1,q_540576,True,1.0,1709.0
gemini_2_0_flash,conflicting,2,1,q_155096,True,1.0,1726.0
gemini_2_0_flash,conflicting,2,1,q_958792,True,1.0,1659.0
gemini_2_0_flash,conflicting,2,1,q_898079,False,0.0,1629.0
gemini_2_0_flash,conflicting,2,1,q_477375,True,1.0,1756.0
gemini_2_0_flash,conflicting,2,1,q_889237,True,1.0,1963.0
gemini_2_0_flash,conflicting,2,1,q_882346,True,1.0,2049.0
gemini_2_0_flash,conflicting,2,1,q_796482,True,1.0,2136.0
gemini_2_0_flash,conflicting,2,1,q_421190,True,1.0,1974.0
gemini_2_0_flash,conflicting,2,2,q_248231,True,1.0,1680.0
gemini_2_0_flash,conflicting,2,2,q_467679,True,1.0,1789.0
gemini_2_0_flash,conflicting,2,2,q_394127,True,1.0,1773.0
gemini_2_0_flash,conflicting,2,2,q_834874,True,1.0,1680.0
gemini_2_0_flash,conflicting,2,2,q_662192,True,1.0,1841.0
gemini_2_0_flash,conflicting,2,2,q_439854,True,1.0,1691.0
gemini_2_0_flash,conflicting,2,2,q_800533,False,0.0,1865.0
gemini_2_0_flash,conflicting,2,2,q_640334,True,1.0,1828.0
gemini_2_0_flash,conflicting,2,2,q_725868,True,1.0,1805.0
gemini_2_0_flash,conflicting,2,2,q_264795,True,1.0,1823.0
gemini_2_0_flash,conflicting,2,3,q_887730,True,1.0,1354.0
gemini_2_0_flash,conflicting,2,3,q_671748,True,1.0,1560.0
gemini_2_0_flash,conflicting,2,3,q_954064,True,1.0,1603.0
gemini_2_0_flash,conflicting,2,3,q_658473,True,1.0,1847.0
gemini_2_0_flash,conflicting,2,3,q_271826,True,1.0,1872.0
gemini_2_0_flash,conflicting,2,3,q_282933,True,1.0,1919.0
gemini_2_0_flash,conflicting,2,3,q_794697,True,1.0,1779.0
gemini_2_0_flash,conflicting,2,3,q_664111,True,1.0,1863.0
gemini_2_0_flash,conflicting,2,3,q_942650,True,1.0,1941.0
gemini_2_0_flash,conflicting,2,3,q_459027,True,1.0,2011.0
gemini_2_0_flash,conflicting,3,1,q_279628,True,1.0,2178.0
gemini_2_0_flash,conflicting,3,1,q_839143,True,1.0,2002.0
gemini_2_0_flash,conflicting,3,1,q_846391,True,1.0,2198.0
gemini_2_0_flash,conflicting,3,1,q_667636,True,1.0,2042.0
gemini_2_0_flash,conflicting,3,1,q_354017,False,0.0,2337.0
gemini_2_0_flash,conflicting,3,1,q_157869,False,0.0,2706.0
gemini_2_0_flash,conflicting,3,1,q_277988,True,1.0,2721.0
gemini_2_0_flash,conflicting,3,1,q_916867,True,1.0,2642.0
gemini_2_0_flash,conflicting,3,1,q_532864,True,1.0,2805.0
gemini_2_0_flash,conflicting,3,1,q_445554,True,1.0,2920.0
gemini_2_0_flash,conflicting,3,2,q_118146,True,1.0,2299.0
gemini_2_0_flash,conflicting,3,2,q_653902,True,1.0,2463.0
gemini_2_0_flash,conflicting,3,2,q_991823,True,1.0,2443.0
gemini_2_0_flash,conflicting,3,2,q_667304,False,0.0,2529.0
gemini_2_0_flash,conflicting,3,2,q_965853,False,0.0,2618.0
gemini_2_0_flash,conflicting,3,2,q_946374,True,1.0,2978.0
gemini_2_0_flash,conflicting,3,2,q_276255,True,1.0,2745.0
gemini_2_0_flash,conflicting,3,2,q_164280,True,1.0,2967.0
gemini_2_0_flash,conflicting,3,2,q_994981,True,1.0,2825.0
gemini_2_0_flash,conflicting,3,2,q_660859,False,0.0,10131.0
gemini_2_0_flash,conflicting,3,3,q_201497,True,1.0,2046.0
gemini_2_0_flash,conflicting,3,3,q_410320,True,1.0,2061.0
gemini_2_0_flash,conflicting,3,3,q_272455,True,1.0,2261.0
gemini_2_0_flash,conflicting,3,3,q_229794,True,1.0,2275.0
gemini_2_0_flash,conflicting,3,3,q_294507,True,1.0,2258.0
gemini_2_0_flash,conflicting,3,3,q_727217,True,1.0,2351.0
gemini_2_0_flash,conflicting,3,3,q_153735,True,1.0,2340.0
gemini_2_0_flash,conflicting,3,3,q_149945,True,1.0,2582.0
gemini_2_0_flash,conflicting,3,3,q_532702,False,0.0,3104.0
gemini_2_0_flash,conflicting,3,3,q_416863,False,0.0,3139.0
gemini_2_0_flash,conflicting,1,1,q_532309,True,1.0,1410.0
gemini_2_0_flash,conflicting,1,1,q_146868,True,1.0,1380.0
gemini_2_0_flash,conflicting,1,1,q_920055,True,1.0,1457.0
gemini_2_0_flash,conflicting,1,1,q_525845,True,1.0,1459.0
gemini_2_0_flash,conflicting,1,1,q_836946,False,0.0,1473.0
gemini_2_0_flash,conflicting,1,1,q_223415,True,1.0,1584.0
gemini_2_0_flash,conflicting,1,1,q_665549,True,1.0,1478.0
gemini_2_0_flash,conflicting,1,1,q_161940,True,1.0,1877.0
gemini_2_0_flash,conflicting,1,1,q_372812,True,1.0,1630.0
gemini_2_0_flash,conflicting,1,1,q_127936,False,0.0,9143.0
gemini_2_0_flash,conflicting,1,2,q_940328,False,0.0,1121.0
gemini_2_0_flash,conflicting,1,2,q_329093,True,1.0,1215.0
gemini_2_0_flash,conflicting,1,2,q_245002,False,0.0,1204.0
gemini_2_0_flash,conflicting,1,2,q_350021,True,1.0,1245.0
gemini_2_0_flash,conflicting,1,2,q_368892,True,1.0,1312.0
gemini_2_0_flash,conflicting,1,2,q_953208,True,1.0,1296.0
gemini_2_0_flash,conflicting,1,2,q_731920,True,1.0,1358.0
gemini_2_0_flash,conflicting,1,2,q_721715,True,1.0,1460.0
gemini_2_0_flash,conflicting,1,2,q_925167,True,1.0,1503.0
gemini_2_0_flash,conflicting,1,2,q_942955,True,1.0,1494.0
gemini_2_0_flash,conflicting,1,3,q_994684,False,0.0,1281.0
gemini_2_0_flash,conflicting,1,3,q_268990,False,0.0,1443.0
gemini_2_0_flash,conflicting,1,3,q_262964,True,1.0,1509.0
gemini_2_0_flash,conflicting,1,3,q_241313,True,1.0,1538.0
gemini_2_0_flash,conflicting,1,3,q_863441,True,1.0,1443.0
gemini_2_0_flash,conflicting,1,3,q_688137,True,1.0,1588.0
gemini_2_0_flash,conflicting,1,3,q_962684,True,1.0,1556.0
gemini_2_0_flash,conflicting,1,3,q_197624,True,1.0,1593.0
gemini_2_0_flash,conflicting,1,3,q_289394,True,1.0,1347.0
gemini_2_0_flash,conflicting,1,3,q_467762,True,1.0,1443.0
gemini_2_0_flash,conflicting,4,1,q_801489,True,1.0,3911.0
gemini_2_0_flash,conflicting,4,1,q_824339,True,1.0,3743.0
gemini_2_0_flash,conflicting,4,1,q_122222,False,0.0,4433.0
gemini_2_0_flash,conflicting,4,1,q_743721,True,1.0,4574.0
gemini_2_0_flash,conflicting,4,1,q_508581,False,0.0,4463.0
gemini_2_0_flash,conflicting,4,1,q_584767,True,1.0,4396.0
gemini_2_0_flash,conflicting,4,1,q_121542,False,0.0,4479.0
gemini_2_0_flash,conflicting,4,1,q_576428,False,0.0,4630.0
gemini_2_0_flash,conflicting,4,1,q_160988,True,1.0,5074.0
gemini_2_0_flash,conflicting,4,1,q_854515,False,0.0,11886.0
gemini_2_0_flash,conflicting,4,2,q_338545,False,0.0,3702.0
gemini_2_0_flash,conflicting,4,2,q_615458,True,1.0,4009.0
gemini_2_0_flash,conflicting,4,2,q_583104,True,1.0,4000.0
gemini_2_0_flash,conflicting,4,2,q_235972,True,1.0,4154.0
gemini_2_0_flash,conflicting,4,2,q_183386,False,0.0,4127.0
gemini_2_0_flash,conflicting,4,2,q_914815,False,0.0,4388.0
gemini_2_0_flash,conflicting,4,2,q_748584,True,1.0,4516.0
gemini_2_0_flash,conflicting,4,2,q_528408,False,0.0,4471.0
gemini_2_0_flash,conflicting,4,2,q_368500,True,1.0,4610.0
gemini_2_0_flash,conflicting,4,2,q_418204,False,0.0,4576.0
gemini_2_0_flash,conflicting,4,3,q_723915,True,1.0,4071.0
gemini_2_0_flash,conflicting,4,3,q_850359,True,1.0,3878.0
gemini_2_0_flash,conflicting,4,3,q_183171,True,1.0,3873.0
gemini_2_0_flash,conflicting,4,3,q_802777,True,1.0,3893.0
gemini_2_0_flash,conflicting,4,3,q_883159,True,1.0,4074.0
gemini_2_0_flash,conflicting,4,3,q_100757,False,0.0,4189.0
gemini_2_0_flash,conflicting,4,3,q_534834,False,0.0,4647.0
gemini_2_0_flash,conflicting,4,3,q_662973,False,0.0,4678.0
gemini_2_0_flash,conflicting,4,3,q_549637,False,0.0,5047.0
gemini_2_0_flash,conflicting,4,3,q_826096,False,0.0,4856.0
SmolLM3_3B,multihop,2,1,q_619868,False,0.0,3055.0
SmolLM3_3B,multihop,2,1,q_986362,False,0.0,3110.0
SmolLM3_3B,multihop,2,1,q_404139,True,1.0,3831.0
SmolLM3_3B,multihop,2,1,q_327208,False,0.0,
SmolLM3_3B,multihop,2,1,q_648931,False,0.0,
SmolLM3_3B,multihop,2,1,q_921620,False,0.0,
SmolLM3_3B,multihop,2,1,q_809401,False,0.0,
SmolLM3_3B,multihop,2,1,q_942912,False,0.0,
SmolLM3_3B,multihop,2,1,q_782242,False,0.0,
SmolLM3_3B,multihop,2,1,q_378073,False,0.0,
SmolLM3_3B,multihop,2,2,q_823798,True,1.0,1494.0
SmolLM3_3B,multihop,2,2,q_845797,True,1.0,1867.0
SmolLM3_3B,multihop,2,2,q_468744,True,1.0,2275.0
SmolLM3_3B,multihop,2,2,q_352253,True,1.0,2348.0
SmolLM3_3B,multihop,2,2,q_474168,False,0.0,2385.0
SmolLM3_3B,multihop,2,2,q_822987,True,1.0,2426.0
SmolLM3_3B,multihop,2,2,q_899577,False,0.0,
SmolLM3_3B,multihop,2,2,q_264873,False,0.0,
SmolLM3_3B,multihop,2,2,q_165693,False,0.0,
SmolLM3_3B,multihop,2,2,q_332261,False,0.0,
SmolLM3_3B,multihop,2,3,q_476218,True,1.0,2899.0
SmolLM3_3B,multihop,2,3,q_702979,True,1.0,2916.0
SmolLM3_3B,multihop,2,3,q_154389,False,0.5,3292.0
SmolLM3_3B,multihop,2,3,q_311817,False,0.0,3372.0
SmolLM3_3B,multihop,2,3,q_668322,False,0.0,3365.0
SmolLM3_3B,multihop,2,3,q_691332,False,0.0,
SmolLM3_3B,multihop,2,3,q_276905,False,0.0,
SmolLM3_3B,multihop,2,3,q_273960,False,0.0,
SmolLM3_3B,multihop,2,3,q_456014,False,0.0,
SmolLM3_3B,multihop,2,3,q_422113,False,0.0,
SmolLM3_3B,multihop,3,1,q_970394,False,0.0,10067.0
SmolLM3_3B,multihop,3,1,q_656389,True,1.0,10352.0
SmolLM3_3B,multihop,3,1,q_928183,True,1.0,10783.0
SmolLM3_3B,multihop,3,1,q_696500,False,0.0,11149.0
SmolLM3_3B,multihop,3,1,q_949742,False,0.0,
SmolLM3_3B,multihop,3,1,q_718331,False,0.0,
SmolLM3_3B,multihop,3,1,q_711435,False,0.0,
SmolLM3_3B,multihop,3,1,q_171433,False,0.0,
SmolLM3_3B,multihop,3,1,q_949179,False,0.0,
SmolLM3_3B,multihop,3,1,q_110447,False,0.0,
SmolLM3_3B,multihop,3,2,q_620975,False,0.0,8729.0
SmolLM3_3B,multihop,3,2,q_772039,False,0.0,8983.0
SmolLM3_3B,multihop,3,2,q_236270,True,1.0,9343.0
SmolLM3_3B,multihop,3,2,q_407914,False,0.0,
SmolLM3_3B,multihop,3,2,q_136638,False,0.0,
SmolLM3_3B,multihop,3,2,q_238241,False,0.0,
SmolLM3_3B,multihop,3,2,q_645447,False,0.0,
SmolLM3_3B,multihop,3,2,q_356683,False,0.0,
SmolLM3_3B,multihop,3,2,q_656667,False,0.0,
SmolLM3_3B,multihop,3,2,q_705550,False,0.0,
SmolLM3_3B,multihop,3,3,q_761818,True,1.0,8118.0
SmolLM3_3B,multihop,3,3,q_232217,False,0.0,
SmolLM3_3B,multihop,3,3,q_247843,False,0.0,
SmolLM3_3B,multihop,3,3,q_145687,False,0.0,
SmolLM3_3B,multihop,3,3,q_225196,False,0.0,
SmolLM3_3B,multihop,3,3,q_847630,False,0.0,
SmolLM3_3B,multihop,3,3,q_151997,False,0.0,
SmolLM3_3B,multihop,3,3,q_142070,False,0.0,
SmolLM3_3B,multihop,3,3,q_147200,False,0.0,
SmolLM3_3B,multihop,3,3,q_987193,False,0.0,
SmolLM3_3B,multihop,1,1,q_167167,True,1.0,1229.0
SmolLM3_3B,multihop,1,1,q_564488,False,0.0,1877.0
SmolLM3_3B,multihop,1,1,q_383626,True,1.0,1923.0
SmolLM3_3B,multihop,1,2,q_323749,True,1.0,1284.0
SmolLM3_3B,multihop,1,2,q_528251,False,0.0,1393.0
SmolLM3_3B,multihop,1,2,q_234862,False,0.0,
SmolLM3_3B,multihop,1,3,q_893805,True,1.0,1214.0
SmolLM3_3B,multihop,1,3,q_730503,True,1.0,1251.0
SmolLM3_3B,multihop,1,3,q_292391,False,0.0,1251.0
SmolLM3_3B,multihop,1,3,q_475291,True,1.0,1359.0
SmolLM3_3B,multihop,1,3,q_803302,False,0.0,1466.0
SmolLM3_3B,multihop,1,3,q_253883,True,1.0,1469.0
SmolLM3_3B,multihop,1,3,q_683282,True,1.0,1500.0
SmolLM3_3B,multihop,1,3,q_686839,False,0.0,
SmolLM3_3B,multihop,1,3,q_680902,False,0.0,
SmolLM3_3B,multihop,1,3,q_274616,False,0.0,
SmolLM3_3B,multihop,4,1,q_644645,False,0.0,
SmolLM3_3B,multihop,4,1,q_932696,False,0.0,
SmolLM3_3B,multihop,4,1,q_780685,False,0.0,
SmolLM3_3B,multihop,4,1,q_670884,False,0.0,
SmolLM3_3B,multihop,4,1,q_626920,False,0.0,
SmolLM3_3B,multihop,4,1,q_941497,False,0.0,
SmolLM3_3B,multihop,4,1,q_503690,False,0.0,
SmolLM3_3B,multihop,4,1,q_786396,False,0.0,
SmolLM3_3B,multihop,4,1,q_117572,False,0.0,
SmolLM3_3B,multihop,4,1,q_241793,False,0.0,
SmolLM3_3B,multihop,4,2,q_963388,False,0.0,
SmolLM3_3B,multihop,4,2,q_243014,False,0.0,
SmolLM3_3B,multihop,4,2,q_721809,False,0.0,
SmolLM3_3B,multihop,4,2,q_450525,False,0.0,
SmolLM3_3B,multihop,4,2,q_638331,False,0.0,
SmolLM3_3B,multihop,4,2,q_439336,False,0.0,
SmolLM3_3B,multihop,4,2,q_941258,False,0.0,
SmolLM3_3B,multihop,4,2,q_713951,False,0.0,
SmolLM3_3B,multihop,4,2,q_454279,False,0.0,
SmolLM3_3B,multihop,4,2,q_386560,False,0.0,
SmolLM3_3B,multihop,4,3,q_525142,False,0.0,
SmolLM3_3B,multihop,4,3,q_144829,False,0.0,
SmolLM3_3B,multihop,4,3,q_637950,False,0.0,
SmolLM3_3B,multihop,4,3,q_100612,False,0.0,
SmolLM3_3B,multihop,4,3,q_778850,False,0.0,
SmolLM3_3B,multihop,4,3,q_885910,False,0.0,
SmolLM3_3B,multihop,4,3,q_273439,False,0.0,
SmolLM3_3B,multihop,4,3,q_608862,False,0.0,
SmolLM3_3B,multihop,4,3,q_726917,False,0.0,
SmolLM3_3B,multihop,4,3,q_982362,False,0.0,
SmolLM3_3B,hierarchical,2,1,q_390877,True,1.0,1184.0
SmolLM3_3B,hierarchical,2,1,q_705693,False,0.0,1265.0
SmolLM3_3B,hierarchical,2,1,q_322710,False,0.5,1282.0
SmolLM3_3B,hierarchical,2,1,q_664453,True,1.0,1282.0
SmolLM3_3B,hierarchical,2,1,q_770896,True,1.0,1291.0
SmolLM3_3B,hierarchical,2,1,q_712590,True,1.0,1310.0
SmolLM3_3B,hierarchical,2,1,q_275237,True,1.0,1411.0
SmolLM3_3B,hierarchical,2,1,q_184621,False,0.0,1726.0
SmolLM3_3B,hierarchical,2,1,q_904893,False,0.0,1900.0
SmolLM3_3B,hierarchical,2,1,q_901266,False,0.0,
SmolLM3_3B,hierarchical,2,2,q_757781,True,1.0,1009.0
SmolLM3_3B,hierarchical,2,2,q_871434,True,1.0,1068.0
SmolLM3_3B,hierarchical,2,2,q_700008,True,1.0,1081.0
SmolLM3_3B,hierarchical,2,2,q_993314,True,1.0,1097.0
SmolLM3_3B,hierarchical,2,2,q_531167,True,1.0,1107.0
SmolLM3_3B,hierarchical,2,2,q_274008,True,1.0,1294.0
SmolLM3_3B,hierarchical,2,2,q_642240,True,1.0,1288.0
SmolLM3_3B,hierarchical,2,2,q_478914,False,0.0,1319.0
SmolLM3_3B,hierarchical,2,2,q_429016,False,0.0,
SmolLM3_3B,hierarchical,2,2,q_316392,False,0.0,
SmolLM3_3B,hierarchical,2,3,q_544245,True,1.0,1052.0
SmolLM3_3B,hierarchical,2,3,q_396279,False,0.0,1054.0
SmolLM3_3B,hierarchical,2,3,q_585598,True,1.0,1494.0
SmolLM3_3B,hierarchical,2,3,q_994582,True,1.0,1554.0
SmolLM3_3B,hierarchical,2,3,q_485687,True,1.0,1581.0
SmolLM3_3B,hierarchical,2,3,q_514106,False,0.0,1785.0
SmolLM3_3B,hierarchical,2,3,q_588605,False,0.0,2698.0
SmolLM3_3B,hierarchical,2,3,q_884440,False,0.0,3789.0
SmolLM3_3B,hierarchical,2,3,q_190862,False,0.0,
SmolLM3_3B,hierarchical,2,3,q_730919,False,0.0,
SmolLM3_3B,hierarchical,3,1,q_940613,True,1.0,1426.0
SmolLM3_3B,hierarchical,3,1,q_666755,False,0.0,1439.0
SmolLM3_3B,hierarchical,3,1,q_208020,False,0.0,1466.0
SmolLM3_3B,hierarchical,3,1,q_625450,True,1.0,1498.0
SmolLM3_3B,hierarchical,3,1,q_797357,False,0.6,1585.0
SmolLM3_3B,hierarchical,3,1,q_405713,False,0.0,1582.0
SmolLM3_3B,hierarchical,3,1,q_470401,False,0.0,1581.0
SmolLM3_3B,hierarchical,3,1,q_542854,True,1.0,1803.0
SmolLM3_3B,hierarchical,3,1,q_719006,True,1.0,2197.0
SmolLM3_3B,hierarchical,3,1,q_525098,False,0.0,
SmolLM3_3B,hierarchical,3,2,q_133184,True,1.0,1136.0
SmolLM3_3B,hierarchical,3,2,q_200928,False,0.0,1188.0
SmolLM3_3B,hierarchical,3,2,q_563799,True,1.0,1233.0
SmolLM3_3B,hierarchical,3,2,q_724762,True,1.0,1299.0
SmolLM3_3B,hierarchical,3,2,q_402275,False,0.0,1371.0
SmolLM3_3B,hierarchical,3,2,q_502913,True,1.0,1565.0
SmolLM3_3B,hierarchical,3,2,q_696255,True,1.0,1577.0
SmolLM3_3B,hierarchical,3,2,q_186882,True,1.0,1587.0
SmolLM3_3B,hierarchical,3,2,q_858963,False,0.0,2384.0
SmolLM3_3B,hierarchical,3,2,q_437762,False,0.0,
SmolLM3_3B,hierarchical,3,3,q_607324,True,1.0,1209.0
SmolLM3_3B,hierarchical,3,3,q_715046,True,1.0,1210.0
SmolLM3_3B,hierarchical,3,3,q_820824,True,1.0,1297.0
SmolLM3_3B,hierarchical,3,3,q_835301,True,1.0,1312.0
SmolLM3_3B,hierarchical,3,3,q_695563,True,1.0,1437.0
SmolLM3_3B,hierarchical,3,3,q_954521,False,0.0,1493.0
SmolLM3_3B,hierarchical,3,3,q_216158,True,1.0,1584.0
SmolLM3_3B,hierarchical,3,3,q_937062,True,1.0,1593.0
SmolLM3_3B,hierarchical,3,3,q_548586,True,1.0,1997.0
SmolLM3_3B,hierarchical,3,3,q_205518,False,0.0,
SmolLM3_3B,hierarchical,1,1,q_612845,True,1.0,807.0
SmolLM3_3B,hierarchical,1,1,q_424489,True,1.0,852.0
SmolLM3_3B,hierarchical,1,2,q_190768,True,1.0,838.0
SmolLM3_3B,hierarchical,1,2,q_756368,True,1.0,847.0
SmolLM3_3B,hierarchical,1,2,q_232668,True,1.0,855.0
SmolLM3_3B,hierarchical,1,2,q_751175,True,1.0,878.0
SmolLM3_3B,hierarchical,1,2,q_864609,True,1.0,949.0
SmolLM3_3B,hierarchical,1,2,q_561902,False,0.0,981.0
SmolLM3_3B,hierarchical,1,2,q_693014,True,1.0,1060.0
SmolLM3_3B,hierarchical,1,2,q_735939,True,1.0,1082.0
SmolLM3_3B,hierarchical,1,3,q_673386,True,1.0,765.0
SmolLM3_3B,hierarchical,1,3,q_448805,True,1.0,788.0
SmolLM3_3B,hierarchical,1,3,q_575625,True,1.0,902.0
SmolLM3_3B,hierarchical,1,3,q_511813,True,1.0,906.0
SmolLM3_3B,hierarchical,1,3,q_472113,True,1.0,919.0
SmolLM3_3B,hierarchical,1,3,q_308078,False,0.0,1231.0
SmolLM3_3B,hierarchical,4,1,q_370991,False,0.0,1932.0
SmolLM3_3B,hierarchical,4,1,q_269301,True,1.0,2003.0
SmolLM3_3B,hierarchical,4,1,q_114328,False,0.0,2073.0
SmolLM3_3B,hierarchical,4,1,q_587640,True,1.0,2059.0
SmolLM3_3B,hierarchical,4,1,q_941734,True,1.0,2123.0
SmolLM3_3B,hierarchical,4,1,q_629457,True,1.0,2149.0
SmolLM3_3B,hierarchical,4,1,q_143627,False,0.5,2203.0
SmolLM3_3B,hierarchical,4,1,q_789186,False,0.0,5142.0
SmolLM3_3B,hierarchical,4,1,q_472333,False,0.0,
SmolLM3_3B,hierarchical,4,1,q_910720,False,0.0,
SmolLM3_3B,hierarchical,4,2,q_983532,True,1.0,2052.0
SmolLM3_3B,hierarchical,4,2,q_166068,True,1.0,2034.0
SmolLM3_3B,hierarchical,4,2,q_788226,True,1.0,2100.0
SmolLM3_3B,hierarchical,4,2,q_157858,False,1.0,2135.0
SmolLM3_3B,hierarchical,4,2,q_493004,True,1.0,2120.0
SmolLM3_3B,hierarchical,4,2,q_811784,True,1.0,2241.0
SmolLM3_3B,hierarchical,4,2,q_738154,False,0.0,2782.0
SmolLM3_3B,hierarchical,4,2,q_289826,True,1.0,2881.0
SmolLM3_3B,hierarchical,4,2,q_868670,False,0.0,
SmolLM3_3B,hierarchical,4,2,q_177961,False,0.0,
SmolLM3_3B,hierarchical,4,3,q_962387,True,1.0,2024.0
SmolLM3_3B,hierarchical,4,3,q_762982,True,1.0,2114.0
SmolLM3_3B,hierarchical,4,3,q_676972,False,0.5,2157.0
SmolLM3_3B,hierarchical,4,3,q_112425,True,1.0,2408.0
SmolLM3_3B,hierarchical,4,3,q_898760,True,1.0,2671.0
SmolLM3_3B,hierarchical,4,3,q_144790,True,1.0,3634.0
SmolLM3_3B,hierarchical,4,3,q_589161,False,0.0,
SmolLM3_3B,hierarchical,4,3,q_497258,False,0.0,
SmolLM3_3B,hierarchical,4,3,q_895813,False,0.0,
SmolLM3_3B,hierarchical,4,3,q_573717,False,0.0,
SmolLM3_3B,temporal,2,1,q_864552,False,0.0,1482.0
SmolLM3_3B,temporal,2,1,q_723108,True,1.0,1626.0
SmolLM3_3B,temporal,2,1,q_272731,False,0.0,1712.0
SmolLM3_3B,temporal,2,1,q_802957,True,1.0,2389.0
SmolLM3_3B,temporal,2,1,q_341223,True,1.0,2246.0
SmolLM3_3B,temporal,2,1,q_248549,False,0.0,2660.0
SmolLM3_3B,temporal,2,1,q_110981,False,0.0,
SmolLM3_3B,temporal,2,1,q_673027,False,0.0,
SmolLM3_3B,temporal,2,1,q_455497,False,0.0,
SmolLM3_3B,temporal,2,1,q_605459,False,0.0,
SmolLM3_3B,temporal,2,2,q_244619,True,1.0,1160.0
SmolLM3_3B,temporal,2,2,q_152795,True,1.0,1327.0
SmolLM3_3B,temporal,2,2,q_357629,True,1.0,1671.0
SmolLM3_3B,temporal,2,2,q_808189,True,1.0,1699.0
SmolLM3_3B,temporal,2,2,q_191706,True,1.0,1831.0
SmolLM3_3B,temporal,2,2,q_236344,True,1.0,2225.0
SmolLM3_3B,temporal,2,2,q_208237,True,1.0,2302.0
SmolLM3_3B,temporal,2,2,q_792135,False,0.0,
SmolLM3_3B,temporal,2,2,q_367863,False,0.0,
SmolLM3_3B,temporal,2,2,q_818838,False,0.0,
SmolLM3_3B,temporal,2,3,q_358254,True,1.0,1789.0
SmolLM3_3B,temporal,2,3,q_363444,True,1.0,2123.0
SmolLM3_3B,temporal,2,3,q_557594,False,0.0,2694.0
SmolLM3_3B,temporal,2,3,q_589852,False,0.7142857142857143,2821.0
SmolLM3_3B,temporal,2,3,q_281602,False,0.2,3918.0
SmolLM3_3B,temporal,2,3,q_169346,False,0.0,4057.0
SmolLM3_3B,temporal,2,3,q_675453,False,0.0,
SmolLM3_3B,temporal,2,3,q_118947,False,0.0,
SmolLM3_3B,temporal,2,3,q_694498,False,0.0,
